geocode,municipio,latitude,longitude
3518107,GUARANTÃ,-21.895146,-49.594822
3518206,GUARARAPES,-21.253446,-50.642639
3518305,GUARAREMA,-23.415233,-46.041053
3518404,GUARATINGUETÁ,-22.817425,-45.1916
3518503,GUAREÍ,-23.37314,-48.184538
3518602,GUARIBA,-21.357996,-48.234057
3518701,GUARUJÁ,-23.995149,-46.249034
3518800,GUARULHOS,-23.468506,-46.531084
3518859,GUATAPARÁ,-21.491895,-48.037729
3518909,GUZOLÂNDIA,-20.650169,-50.66146
3519006,HERCULÂNDIA,-22.003747,-50.385522
3519055,HOLAMBRA,-22.64175,-47.059287
3519071,HORTOLÂNDIA,-22.858395,-47.221097
3519105,IACANGA,-21.891978,-49.01693
3519204,IACRI,-21.855061,-50.6892
3519253,IARAS,-22.871892,-49.156179
3519303,IBATÉ,-21.955602,-48.002388
3519402,IBIRÁ,-21.080537,-49.238862
3519501,IBIRAREMA,-22.814543,-50.079125
3519600,IBITINGA,-21.757083,-48.827695
3519709,IBIÚNA,-23.652633,-47.220491
3519808,ICÉM,-20.343505,-49.19612
3519907,IEPÊ,-22.663101,-51.077414
3520004,IGARAÇU DO TIETÊ,-22.511149,-48.557066
3520103,IGARAPAVA,-20.039613,-47.751067
3520202,IGARATÁ,-23.204843,-46.156314
3520301,IGUAPE,-24.706954,-47.553137
3520400,ILHABELA,-23.788653,-45.354057
3520426,ILHA COMPRIDA,-24.73924,-47.554317
3520442,ILHA SOLTEIRA,-20.429373,-51.344891
3520509,INDAIATUBA,-23.081646,-47.212309
3520608,INDIANA,-22.172093,-51.251759
3520707,INDIAPORÃ,-19.977543,-50.288981
3520806,INÚBIA PAULISTA,-21.769912,-50.964375
3520905,IPAUSSU,-23.052913,-49.626807
3521002,IPERÓ,-23.350277,-47.689894
3521101,IPEÚNA,-22.4373,-47.719096
3521150,IPIGUÁ,-20.661646,-49.388142
3521200,IPORANGA,-24.58446,-48.589601
3521309,IPUÃ,-20.441483,-48.017385
3521408,IRACEMÁPOLIS,-22.583037,-47.522247
3521507,IRAPUÃ,-21.276437,-49.408152
3521606,IRAPURU,-21.567476,-51.350173
3521705,ITABERÁ,-23.859811,-49.137133
3521804,ITAÍ,-23.419055,-49.081032
3521903,ITAJOBI,-21.315707,-49.054311
3522000,ITAJU,-21.984672,-48.805022
3522109,ITANHAÉM,-24.186121,-46.790991
3522158,ITAÓCA,-24.642594,-48.842856
3522208,ITAPECERICA DA SERRA,-23.715357,-46.850552
3522307,ITAPETININGA,-23.587873,-48.046143
3522406,ITAPEVA,-23.983438,-48.877389
3522505,ITAPEVI,-23.546934,-46.933373
3522604,ITAPIRA,-22.436005,-46.821248
3522653,ITAPIRAPUÃ PAULISTA,-24.571553,-49.172166
3522703,ITÁPOLIS,-21.594704,-48.813392
3522802,ITAPORANGA,-23.7035,-49.484396
3522901,ITAPUÍ,-22.232128,-48.718874
3523008,ITAPURA,-20.639826,-51.509969
3523107,ITAQUAQUECETUBA,-23.476898,-46.351603
3523206,ITARARÉ,-24.112138,-49.33612
3523305,ITARIRI,-24.292006,-47.175726
3523404,ITATIBA,-23.004853,-46.837558
3523503,ITATINGA,-23.104273,-48.61338
3523602,ITIRAPINA,-22.253968,-47.819885
3523701,ITIRAPUÃ,-20.642427,-47.219953
3523800,ITOBI,-21.734902,-46.973419
3523909,ITU,-23.265443,-47.29975
3524006,ITUPEVA,-23.15341,-47.055701
3524105,ITUVERAVA,-20.336288,-47.780416
3524204,JABORANDI,-20.687224,-48.413445
3524303,JABOTICABAL,-21.254471,-48.32035
3524402,JACAREÍ,-23.30488,-45.969593
3524501,JACI,-20.884085,-49.573345
3524600,JACUPIRANGA,-24.69815,-48.004705
3524709,JAGUARIÚNA,-22.706782,-46.982343
3524808,JALES,-20.267853,-50.550356
3524907,JAMBEIRO,-23.256577,-45.693655
3525003,JANDIRA,-23.529939,-46.905221
3525102,JARDINÓPOLIS,-21.022457,-47.765353
3525201,JARINU,-23.103063,-46.738271
3525300,JAÚ,-22.295791,-48.558141
3525409,JERIQUARA,-20.312042,-47.588744
3525508,JOANÓPOLIS,-22.930678,-46.273417
3525607,JOÃO RAMALHO,-22.251046,-50.768535
3525706,JOSÉ BONIFÁCIO,-21.053719,-49.686283
3525805,JÚLIO MESQUITA,-22.013169,-49.790794
3525854,JUMIRIM,-23.08256,-47.798174
3525904,JUNDIAÍ,-23.187668,-46.885274
3526001,JUNQUEIRÓPOLIS,-21.511276,-51.434012
3526100,JUQUIÁ,-24.320703,-47.635342
3526209,JUQUITIBA,-23.935689,-47.081594
3526308,LAGOINHA,-23.086921,-45.190811
3526407,LARANJAL PAULISTA,-23.054012,-47.833781
3526506,LAVÍNIA,-21.164857,-51.040502
3526605,LAVRINHAS,-22.570096,-44.89311
3526704,LEME,-22.185436,-47.388708
3526803,LENÇÓIS PAULISTA,-22.597507,-48.798682
3526902,LIMEIRA,-22.562194,-47.40194
3527009,LINDÓIA,-22.520488,-46.661484
3527108,LINS,-21.672347,-49.751423
3527207,LORENA,-22.731693,-45.124248
3527256,LOURDES,-20.965391,-50.22666
3527306,LOUVEIRA,-23.086779,-46.94644
3527405,LUCÉLIA,-21.723416,-51.018349
3527504,LUCIANÓPOLIS,-22.43164,-49.523179
3527603,LUÍS ANTÔNIO,-21.551707,-47.70028
3527702,LUIZIÂNIA,-21.673603,-50.327639
3527801,LUPÉRCIO,-22.413815,-49.820325
3527900,LUTÉCIA,-22.343444,-50.389327
3528007,MACATUBA,-22.50555,-48.711405
3528106,MACAUBAL,-20.801314,-49.963498
3528205,MACEDÔNIA,-20.149998,-50.197628
3528304,MAGDA,-20.643481,-50.227537
3528403,MAIRINQUE,-23.547458,-47.184483
3528502,MAIRIPORÃ,-23.322459,-46.590196
3528601,MANDURI,-23.003346,-49.318113
3528700,MARABÁ PAULISTA,-22.110331,-51.968467
3528809,MARACAÍ,-22.610415,-50.668968
3528858,MARAPOAMA,-21.258762,-49.140001
3528908,MARIÁPOLIS,-21.794493,-51.182898
3529005,MARÍLIA,-22.214933,-49.951646
3529104,MARINÓPOLIS,-20.439399,-50.825677
3529203,MARTINÓPOLIS,-22.147832,-51.170768
3529302,MATÃO,-21.602995,-48.367748
3529401,MAUÁ,-23.669335,-46.458262
3529500,MENDONÇA,-21.180156,-49.582019
3529609,MERIDIANO,-20.35411,-50.181832
3529658,MESÓPOLIS,-19.967037,-50.62208
3529708,MIGUELÓPOLIS,-20.177129,-48.029334
3529807,MINEIROS DO TIETÊ,-22.411697,-48.451802
3529906,MIRACATU,-24.283929,-47.457104
3530003,MIRA ESTRELA,-19.980516,-50.138427
3530102,MIRANDÓPOLIS,-21.132087,-51.10564
3530201,MIRANTE DO PARANAPANEMA,-22.290559,-51.905794
3530300,MIRASSOL,-20.817005,-49.512139
3530409,MIRASSOLÂNDIA,-20.616857,-49.46552
3530508,MOCOCA,-21.468991,-47.007171
3530607,MOGI DAS CRUZES,-23.522707,-46.19676
3530706,MOGI GUAÇU,-22.36572,-46.944474
3530805,MOJI MIRIM,-22.432696,-46.956367
3530904,MOMBUCA,-22.926828,-47.567524
3531001,MONÇÕES,-20.850326,-50.096306
3531100,MONGAGUÁ,-24.094116,-46.619993
3531209,MONTE ALEGRE DO SUL,-22.681129,-46.681194
3531308,MONTE ALTO,-21.263864,-48.496651
3531407,MONTE APRAZÍVEL,-20.77214,-49.714116
3531506,MONTE AZUL PAULISTA,-20.903841,-48.642971
3531605,MONTE CASTELO,-21.298959,-51.565493
3531704,MONTEIRO LOBATO,-22.955011,-45.848152
3531803,MONTE MOR,-22.945522,-47.313269
3531902,MORRO AGUDO,-20.732663,-48.057594
3532009,MORUNGABA,-22.881031,-46.791344
3532058,MOTUCA,-21.507609,-48.150661
3532108,MURUTINGA DO SUL,-20.994298,-51.277138
3532157,NANTES,-22.620118,-51.238587
3532207,NARANDIBA,-22.404283,-51.52424
3532306,NATIVIDADE DA SERRA,-23.375787,-45.4464
3532405,NAZARÉ PAULISTA,-23.178696,-46.40259
3532504,NEVES PAULISTA,-20.843916,-49.630475
3532603,NHANDEARA,-20.694823,-50.040274
3532702,NIPOÃ,-20.913902,-49.780899
3532801,NOVA ALIANÇA,-21.013735,-49.507138
3532827,NOVA CAMPINA,-24.12321,-48.905738
3532843,NOVA CANAÃ PAULISTA,-20.386895,-50.948052
3532868,NOVA CASTILHO,-20.765655,-50.343906
3532900,NOVA EUROPA,-21.778923,-48.56214
3533007,NOVA GRANADA,-20.533154,-49.320093
3533106,NOVA GUATAPORANGA,-21.329937,-51.649833
3533205,NOVA INDEPENDÊNCIA,-21.104542,-51.490447
3533254,NOVAIS,-20.990358,-48.917064
3533304,NOVA LUZITÂNIA,-20.856611,-50.265827
3533403,NOVA ODESSA,-22.782795,-47.293635
3533502,NOVO HORIZONTE,-21.468475,-49.22175
3533601,NUPORANGA,-20.734,-47.749105
3533700,OCAUÇU,-22.43886,-49.927373
3533809,ÓLEO,-22.944585,-49.340951
3533908,OLÍMPIA,-20.737284,-48.913492
3534005,ONDA VERDE,-20.612722,-49.299215
3534104,ORIENTE,-22.148599,-50.093585
3534203,ORINDIÚVA,-20.180197,-49.351818
3534302,ORLÂNDIA,-20.720421,-47.886384
3534401,OSASCO,-23.533612,-46.78881
3534500,OSCAR BRESSANE,-22.317882,-50.284126
3534609,OSVALDO CRUZ,-21.797084,-50.873139
3534708,OURINHOS,-22.977268,-49.86858
3534757,OUROESTE,-19.995592,-50.377585
3534807,OURO VERDE,-21.491166,-51.699321
3534906,PACAEMBU,-21.560078,-51.265202
3535002,PALESTINA,-20.390587,-49.433782
3535101,PALMARES PAULISTA,-21.082471,-48.801285
3535200,PALMEIRA D'OESTE,-20.416217,-50.765988
3535309,PALMITAL,-22.785592,-50.218791
3535408,PANORAMA,-21.360184,-51.856574
3535507,PARAGUAÇU PAULISTA,-22.417711,-50.575029
3535606,PARAIBUNA,-23.386262,-45.662864
3535705,PARAÍSO,-21.015793,-48.772529
3535804,PARANAPANEMA,-23.386928,-48.723677
3535903,PARANAPUÃ,-20.099806,-50.586719
3536000,PARAPUÃ,-21.779839,-50.793844
3536109,PARDINHO,-23.080318,-48.372877
3536208,PARIQUERA-AÇU,-24.712547,-47.879998
3536257,PARISI,-20.302191,-50.012618
3536307,PATROCÍNIO PAULISTA,-20.641153,-47.28306
3536406,PAULICÉIA,-21.309276,-51.84714
3536505,PAULÍNIA,-22.759922,-47.154386
3536570,PAULISTÂNIA,-22.574301,-49.399038
3536604,PAULO DE FARIA,-20.0293,-49.399552
3536703,PEDERNEIRAS,-22.355492,-48.779681
3536802,PEDRA BELA,-22.791384,-46.442031
3536901,PEDRANÓPOLIS,-20.247647,-50.11239
3537008,PEDREGULHO,-20.256871,-47.481795
3537107,PEDREIRA,-22.743771,-46.897802
3537156,PEDRINHAS PAULISTA,-22.811215,-50.792166
3537206,PEDRO DE TOLEDO,-24.272801,-47.229076
3537305,PENÁPOLIS,-21.418383,-50.073036
3537404,PEREIRA BARRETO,-20.636669,-51.106661
3537503,PEREIRAS,-23.072852,-47.967867
3537602,PERUÍBE,-24.319509,-46.997302
3537701,PIACATU,-21.595392,-50.599426
3537800,PIEDADE,-23.714202,-47.418015
3537909,PILAR DO SUL,-23.814612,-47.715508
3538006,PINDAMONHANGABA,-22.926669,-45.462049
3538105,PINDORAMA,-21.185988,-48.905638
3538204,PINHALZINHO,-22.780796,-46.590577
3538303,PIQUEROBI,-21.88499,-51.731627
3538501,PIQUETE,-22.611167,-45.183569
3538600,PIRACAIA,-23.050499,-46.358755
3538709,PIRACICABA,-22.723722,-47.646846
3538808,PIRAJU,-23.192991,-49.383974
3538907,PIRAJUÍ,-21.993447,-49.456642
3539004,PIRANGI,-21.099632,-48.669842
3539103,PIRAPORA DO BOM JESUS,-23.397523,-47.000968
3539202,PIRAPOZINHO,-22.276675,-51.499584
3539301,PIRASSUNUNGA,-21.994049,-47.425173
3539400,PIRATININGA,-22.412066,-49.137252
3539509,PITANGUEIRAS,-21.010999,-48.222266
3539608,PLANALTO,-21.032328,-49.92572
3539707,PLATINA,-22.633457,-50.208935
3539806,POÁ,-23.528627,-46.34622
3539905,POLONI,-20.785858,-49.813895
3540002,POMPÉIA,-22.106146,-50.176028
3540101,PONGAÍ,-21.736176,-49.36087
3540200,PONTAL,-21.02571,-48.037837
3540259,PONTALINDA,-20.440834,-50.524602
3540309,PONTES GESTAL,-20.182363,-49.703552
3540408,POPULINA,-19.944333,-50.536853
3540507,PORANGABA,-23.175387,-48.126767
3540606,PORTO FELIZ,-23.214412,-47.524597
3540705,PORTO FERREIRA,-21.858363,-47.48141
3540754,POTIM,-22.84062,-45.255974
3540804,POTIRENDABA,-21.045095,-49.378183
3540853,PRACINHA,-21.851928,-51.087077
3540903,PRADÓPOLIS,-21.358049,-48.065583
3541000,PRAIA GRANDE,-24.003022,-46.41205
3541059,PRATÂNIA,-22.811468,-48.664686
3541109,PRESIDENTE ALVES,-22.103674,-49.439149
3541208,PRESIDENTE BERNARDES,-22.008991,-51.55757
3541307,PRESIDENTE EPITÁCIO,-21.768782,-52.115276
3541406,PRESIDENTE PRUDENTE,-22.122744,-51.386766
3541505,PRESIDENTE VENCESLAU,-21.87594,-51.840259
3541604,PROMISSÃO,-21.538867,-49.857735
3541653,QUADRA,-23.301575,-48.052685
3541703,QUATÁ,-22.249405,-50.697947
3541802,QUEIROZ,-21.799094,-50.240928
3541901,QUELUZ,-22.541844,-44.778477
3542008,QUINTANA,-22.07192,-50.311595
3542107,RAFARD,-23.011556,-47.531161
3542206,RANCHARIA,-22.228451,-50.890212
3542305,REDENÇÃO DA SERRA,-23.272655,-45.536496
3542404,REGENTE FEIJÓ,-22.220234,-51.303149
3542503,REGINÓPOLIS,-21.886761,-49.229798
3542602,REGISTRO,-24.494251,-47.841055
3542701,RESTINGA,-20.603803,-47.48309
3542800,RIBEIRA,-24.657489,-49.008302
3542909,RIBEIRÃO BONITO,-22.064935,-48.177706
3543006,RIBEIRÃO BRANCO,-24.220268,-48.765477
3543105,RIBEIRÃO CORRENTE,-20.46066,-47.590705
3543204,RIBEIRÃO DO SUL,-22.785735,-49.934168
3543238,RIBEIRÃO DOS ÍNDIOS,-21.8385,-51.600635
3543253,RIBEIRÃO GRANDE,-24.1012,-48.367071
3543303,RIBEIRÃO PIRES,-23.707423,-46.415344
3543402,RIBEIRÃO PRETO,-21.184835,-47.805476
3543501,RIVERSUL,-23.831335,-49.436697
3543600,RIFAINA,-20.082932,-47.429199
3543709,RINCÃO,-21.589189,-48.07233
3543808,RINÓPOLIS,-21.727891,-50.724838
3543907,RIO CLARO,-22.412512,-47.563533
3544004,RIO DAS PEDRAS,-22.842861,-47.604485
3544103,RIO GRANDE DA SERRA,-23.744515,-46.393693
3544202,RIOLÂNDIA,-19.977734,-49.681159
3544251,ROSANA,-22.581175,-53.058654
3544301,ROSEIRA,-22.896819,-45.309378
3544400,RUBIÁCEA,-21.300524,-50.726908
3544509,RUBINÉIA,-20.171775,-50.997485
3544608,SABINO,-21.460214,-49.580819
3544707,SAGRES,-21.881139,-50.957155
3544806,SALES,-21.344453,-49.498769
3544905,SALES OLIVEIRA,-20.777882,-47.842349
3545001,SALESÓPOLIS,-23.531793,-45.847177
3545100,SALMOURÃO,-21.625363,-50.860672
3545159,SALTINHO,-22.843367,-47.678288
3545209,SALTO,-23.204074,-47.292416
3545308,SALTO DE PIRAPORA,-23.649132,-47.57468
3545407,SALTO GRANDE,-22.890507,-49.981078
3545506,SANDOVALINA,-22.458542,-51.759952
3545605,SANTA ADÉLIA,-21.24327,-48.805948
3545704,SANTA ALBERTINA,-20.030703,-50.730564
3545803,SANTA BÁRBARA D'OESTE,-22.755394,-47.413955
3546009,SANTA BRANCA,-23.395758,-45.887648
3546108,SANTA CLARA D'OESTE,-20.091392,-50.930221
3546207,SANTA CRUZ DA CONCEIÇÃO,-22.127682,-47.457164
3546256,SANTA CRUZ DA ESPERANÇA,-21.291168,-47.433781
3546306,SANTA CRUZ DAS PALMEIRAS,-21.827568,-47.249414
3546405,SANTA CRUZ DO RIO PARDO,-22.905723,-49.624609
3546504,SANTA ERNESTINA,-21.462922,-48.39365
3546603,SANTA FÉ DO SUL,-20.211693,-50.926777
3546702,SANTA GERTRUDES,-22.455327,-47.530709
3546801,SANTA ISABEL,-23.318089,-46.227013
3546900,SANTA LÚCIA,-21.686568,-48.085336
3547007,SANTA MARIA DA SERRA,-22.56941,-48.159014
3547106,SANTA MERCEDES,-21.346911,-51.758974
3547205,SANTANA DA PONTE PENSA,-20.252602,-50.798404
3547304,SANTANA DE PARNAÍBA,-23.449453,-46.922093
3547403,SANTA RITA D'OESTE,-20.141801,-50.830947
3547502,SANTA RITA DO PASSA QUATRO,-21.707144,-47.478981
3547601,SANTA ROSA DE VITERBO,-21.485273,-47.367269
3547650,SANTA SALETE,-20.243845,-50.688462
3547700,SANTO ANASTÁCIO,-21.973021,-51.649892
3547809,SANTO ANDRÉ,-23.65751,-46.530874
3547908,SANTO ANTÔNIO DA ALEGRIA,-21.089964,-47.155931
3548005,SANTO ANTÔNIO DE POSSE,-22.604797,-46.91591
3548054,SANTO ANTÔNIO DO ARACANGUÁ,-20.932497,-50.496735
3548104,SANTO ANTÔNIO DO JARDIM,-22.118523,-46.682307
3548203,SANTO ANTÔNIO DO PINHAL,-22.831193,-45.679279
3548302,SANTO EXPEDITO,-21.846805,-51.390921
3548401,SANTÓPOLIS DO AGUAPEÍ,-21.639312,-50.504692
3548500,SANTOS,-23.933738,-46.331371
3548609,SÃO BENTO DO SAPUCAÍ,-22.685287,-45.737139
3548708,SÃO BERNARDO DO CAMPO,-23.710305,-46.550257
3548807,SÃO CAETANO DO SUL,-23.614705,-46.571515
3548906,SÃO CARLOS,-22.015999,-47.889238
3549003,SÃO FRANCISCO,-20.358414,-50.700097
3549102,SÃO JOÃO DA BOA VISTA,-21.972011,-46.796351
3549201,SÃO JOÃO DAS DUAS PONTES,-20.388772,-50.380722
3549250,SÃO JOÃO DE IRACEMA,-20.512615,-50.351598
3549300,SÃO JOÃO DO PAU D'ALHO,-21.268364,-51.666665
3549409,SÃO JOAQUIM DA BARRA,-20.583166,-47.863268
3549508,SÃO JOSÉ DA BELA VISTA,-20.59442,-47.64099
3549607,SÃO JOSÉ DO BARREIRO,-22.64649,-44.578341
3549706,SÃO JOSÉ DO RIO PARDO,-21.596103,-46.888266
3549805,SÃO JOSÉ DO RIO PRETO,-20.812637,-49.381348
3549904,SÃO JOSÉ DOS CAMPOS,-23.184062,-45.884175
3549953,SÃO LOURENÇO DA SERRA,-23.849086,-46.94175
3550001,SÃO LUÍS DO PARAITINGA,-23.221872,-45.309545
3550100,SÃO MANUEL,-22.73646,-48.568763
3550209,SÃO MIGUEL ARCANJO,-23.87949,-47.995589
3550308,SÃO PAULO,-23.567387,-46.570383
3550407,SÃO PEDRO,-22.548888,-47.914033
3550506,SÃO PEDRO DO TURVO,-22.751256,-49.741476
3550605,SÃO ROQUE,-23.530359,-47.135423
3550704,SÃO SEBASTIÃO,-23.806688,-45.40268
3550803,SÃO SEBASTIÃO DA GRAMA,-21.708421,-46.824128
3550902,SÃO SIMÃO,-21.479723,-47.553353
3551009,SÃO VICENTE,-23.967373,-46.384491
3551108,SARAPUÍ,-23.641507,-47.827196
3551207,SARUTAIÁ,-23.274496,-49.483129
3551306,SEBASTIANÓPOLIS DO SUL,-20.65688,-49.920922
3551405,SERRA AZUL,-21.310288,-47.56325
3551504,SERRANA,-21.209478,-47.597762
3551603,SERRA NEGRA,-22.612694,-46.701791
3551702,SERTÃOZINHO,-21.137022,-47.991148
3551801,SETE BARRAS,-24.388604,-47.927217
3551900,SEVERÍNIA,-20.809386,-48.801534
3552007,SILVEIRAS,-22.661424,-44.848996
3552106,SOCORRO,-22.59203,-46.529212
3552205,SOROCABA,-23.499323,-47.457853
3552304,SUD MENNUCCI,-20.692943,-50.920527
3552403,SUMARÉ,-22.822145,-47.265803
3552502,SUZANO,-23.536828,-46.30781
3552551,SUZANÁPOLIS,-20.503344,-51.028223
3552601,TABAPUÃ,-20.957601,-49.032621
3552700,TABATINGA,-21.732515,-48.686788
3552809,TABOÃO DA SERRA,-23.623329,-46.78578
3552908,TACIBA,-22.388266,-51.284773
3553005,TAGUAÍ,-23.449814,-49.405771
3553104,TAIAÇU,-21.146736,-48.511955
3553203,TAIÚVA,-21.129556,-48.453935
3553302,TAMBAÚ,-21.703033,-47.271616
3553401,TANABI,-20.625112,-49.64882
3553500,TAPIRAÍ,-23.973148,-47.505288
3553609,TAPIRATIBA,-21.471885,-46.745515
3553658,TAQUARAL,-21.072609,-48.408655
3553708,TAQUARITINGA,-21.410008,-48.506742
3553807,TAQUARITUBA,-23.532061,-49.244089
3553856,TAQUARIVAÍ,-23.919257,-48.697329
3553906,TARABAI,-22.301668,-51.559573
3553955,TARUMÃ,-22.744771,-50.576565
3554003,TATUÍ,-23.348577,-47.849464
3554102,TAUBATÉ,-23.026556,-45.556609
3554201,TEJUPÁ,-23.340592,-49.377442
3554300,TEODORO SAMPAIO,-22.531007,-52.171195
3554409,TERRA ROXA,-20.787842,-48.341536
3554508,TIETÊ,-23.097889,-47.711473
3554607,TIMBURI,-23.202363,-49.603543
3554656,TORRE DE PEDRA,-23.24377,-48.198239
3554706,TORRINHA,-22.427494,-48.172158
3554755,TRABIJU,-22.038074,-48.340183
3554805,TREMEMBÉ,-22.960415,-45.550747
3554904,TRÊS FRONTEIRAS,-20.228013,-50.884883
3554953,TUIUTI,-22.814756,-46.697024
3555000,TUPÃ,-21.934822,-50.514006
3555109,TUPI PAULISTA,-21.386395,-51.576721
3555208,TURIÚBA,-20.950235,-50.109442
3555307,TURMALINA,-20.051269,-50.477729
3555356,UBARANA,-21.162471,-49.719672
3555406,UBATUBA,-23.435965,-45.072091
3555505,UBIRAJARA,-22.523835,-49.663272
3555604,UCHOA,-20.953346,-49.17767
3555703,UNIÃO PAULISTA,-20.887769,-49.897394
3555802,URÂNIA,-20.246264,-50.6418
3555901,URU,-21.786314,-49.283202
3556008,URUPÊS,-21.200419,-49.29073
3556107,VALENTIM GENTIL,-20.42337,-50.085868
3556206,VALINHOS,-22.971244,-46.99663
3556305,VALPARAÍSO,-21.225575,-50.869308
3556354,VARGEM,-22.88488,-46.4116
3556404,VARGEM GRANDE DO SUL,-21.835866,-46.895609
3556453,VARGEM GRANDE PAULISTA,-23.615303,-47.019648
3556503,VÁRZEA PAULISTA,-23.214467,-46.82989
3556602,VERA CRUZ,-22.224748,-49.821782
3556701,VINHEDO,-23.030538,-46.976476
3556800,VIRADOURO,-20.872314,-48.296663
3556909,VISTA ALEGRE DO ALTO,-21.167154,-48.630171
3556958,VITÓRIA BRASIL,-20.198739,-50.480807
3557006,VOTORANTIM,-23.541871,-47.449738
3557105,VOTUPORANGA,-20.41947,-49.974672
3557154,ZACARIAS,-21.05011,-50.05574
3557204,CHAVANTES,-23.032006,-49.713936
3557303,ESTIVA GERBI,-22.274589,-46.953603
4100103,ABATIÁ,-23.300494,-50.312527
4100202,ADRIANÓPOLIS,-24.66169,-48.991755
4100301,AGUDOS DO SUL,-25.990618,-49.338702
4100400,ALMIRANTE TAMANDARÉ,-25.313378,-49.30032
4100459,ALTAMIRA DO PARANÁ,-24.801,-52.709807
4100509,ALTÔNIA,-23.870881,-53.891974
4100608,ALTO PARANÁ,-23.127121,-52.321682
4100707,ALTO PIQUIRI,-24.019013,-53.441249
4100806,ALVORADA DO SUL,-22.780379,-51.229216
4100905,AMAPORÃ,-23.09737,-52.786787
4101002,AMPÉRE,-25.917068,-53.473257
4101051,ANAHY,-24.647582,-53.13332
4101101,ANDIRÁ,-23.051752,-50.226408
4101150,ÂNGULO,-23.192904,-51.917365
4101200,ANTONINA,-25.430166,-48.7129
4101309,ANTÔNIO OLINTO,-25.986706,-50.197947
4101408,APUCARANA,-23.551593,-51.459985
4101507,ARAPONGAS,-23.413517,-51.43828
4101606,ARAPOTI,-24.146569,-49.824829
4101655,ARAPUÃ,-24.308702,-51.791318
4101705,ARARUNA,-23.928201,-52.499618
4101804,ARAUCÁRIA,-25.591645,-49.40194
4101853,ARIRANHA DO IVAÍ,-24.383289,-51.587918
4101903,ASSAÍ,-23.372718,-50.841623
4102000,ASSIS CHATEAUBRIAND,-24.40853,-53.521237
4102109,ASTORGA,-23.236712,-51.669679
4102208,ATALAIA,-23.151587,-52.055701
4102307,BALSA NOVA,-25.578498,-49.631756
4102406,BANDEIRANTES,-23.092481,-50.371873
4102505,BARBOSA FERRAZ,-24.027715,-52.007117
4102604,BARRACÃO,-26.252603,-53.635
4102703,BARRA DO JACARÉ,-23.120593,-50.187737
4102752,BELA VISTA DA CAROBA,-25.879493,-53.666043
4102802,BELA VISTA DO PARAÍSO,-22.992088,-51.194145
4102901,BITURUNA,-26.160794,-51.556525
4103008,BOA ESPERANÇA,-24.239493,-52.792777
4103024,BOA ESPERANÇA DO IGUAÇU,-25.635873,-53.21716
4103040,BOA VENTURA DE SÃO ROQUE,-24.878518,-51.539374
4103057,BOA VISTA DA APARECIDA,-25.430405,-53.411736
4103107,BOCAIÚVA DO SUL,-25.214902,-49.105787
4103156,BOM JESUS DO SUL,-26.192875,-53.5996
4103206,BOM SUCESSO,-23.707437,-51.764465
4103222,BOM SUCESSO DO SUL,-26.074537,-52.831976
4103305,BORRAZÓPOLIS,-23.937854,-51.584409
4103354,BRAGANEY,-24.814895,-53.121074
4103370,BRASILÂNDIA DO SUL,-24.193846,-53.524042
4103404,CAFEARA,-22.788235,-51.715006
4103453,CAFELÂNDIA,-24.615667,-53.324916
4103479,CAFEZAL DO SUL,-23.904704,-53.511065
4103503,CALIFÓRNIA,-23.666144,-51.358086
4103602,CAMBARÁ,-23.041266,-50.077571
4103701,CAMBÉ,-23.281632,-51.277728
4103800,CAMBIRA,-23.600612,-51.581631
4103909,CAMPINA DA LAGOA,-24.594957,-52.813564
4103958,CAMPINA DO SIMÃO,-25.102578,-51.814787
4104006,CAMPINA GRANDE DO SUL,-25.303248,-49.053466
4104055,CAMPO BONITO,-25.039634,-52.99687
4104105,CAMPO DO TENENTE,-25.981006,-49.690377
4104204,CAMPO LARGO,-25.459491,-49.528841
4104253,CAMPO MAGRO,-25.367957,-49.427665
4104303,CAMPO MOURÃO,-24.041223,-52.381115
4104402,CÂNDIDO DE ABREU,-24.564669,-51.332581
4104428,CANDÓI,-25.567932,-52.055446
4104451,CANTAGALO,-25.374317,-52.126688
4104501,CAPANEMA,-25.682977,-53.800179
4104600,CAPITÃO LEÔNIDAS MARQUES,-25.479468,-53.617211
4104659,CARAMBEÍ,-24.950873,-50.113092
4104709,CARLÓPOLIS,-23.427724,-49.718724
4104808,CASCAVEL,-24.953798,-53.459722
4104907,CASTRO,-24.795418,-50.002811
4105003,CATANDUVAS,-25.196493,-53.153706
4105102,CENTENÁRIO DO SUL,-22.814982,-51.59353
4105201,CERRO AZUL,-24.818947,-49.260317
4105300,CÉU AZUL,-25.149761,-53.857269
4105409,CHOPINZINHO,-25.854684,-52.53396
4105508,CIANORTE,-23.653813,-52.609151
4105607,CIDADE GAÚCHA,-23.374197,-52.940525
4105706,CLEVELÂNDIA,-26.405205,-52.352986
4105805,COLOMBO,-25.29434,-49.227438
4105904,COLORADO,-22.837898,-51.974416
4106001,CONGONHINHAS,-23.546902,-50.554428
4106100,CONSELHEIRO MAIRINCK,-23.621562,-50.171773
4106209,CONTENDA,-25.680766,-49.531612
4106308,CORBÉLIA,-24.79965,-53.296528
4106407,CORNÉLIO PROCÓPIO,-23.183258,-50.651484
4106456,CORONEL DOMINGOS SOARES,-26.226548,-52.034539
4106506,CORONEL VIVIDA,-25.978153,-52.567087
